YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0564027	0.9474819	0.1342234	1.0356213	0.9719981	0.1016170	1.0794159	0.6718048	0.9008207	1.0034738	0.5133014	1.1244207	0.9956998	0.4649716	0.8579102	0.6484067	0.1120022	0.5580011	1.0223512	0.5713500	0.9767927	0.6251895	0.9867934	0.4086696	0.0546224	0.9962758	0.6277748	0.9265598	0.0001840	0.5705309	0.2308804	0.2618867	0.6882778	1.0268624	1.0452378	0.6182782	0.7953190	0.5632070	0.2963960	1.0396894	0.4546607	0.8694284	0.7498105	0.0617099	0.5680783	0.4270725	0.9269778	0.8785205	0.1862224	0.9793318
0.1279584	0.9024010	0.1956816	0.8418956	0.9802307	0.3067040	0.5840538	0.7837185	0.9355574	0.7062779	0.3360035	1.0149103	0.3581428	0.3245716	0.9558329	0.6566945	0.7677422	0.4314940	0.8628428	0.6217398	0.4816699	0.6647353	1.0177871	0.2628740	0.0505480	0.5544513	0.9678747	1.0126261	0.2181450	0.4368874	0.0731591	0.3626711	0.6302045	0.6601488	1.0239598	0.6957855	1.0231337	0.3626269	0.8254852	0.9043985	0.1712787	0.8907743	0.6548965	0.0070522	0.6281188	0.6403276	0.8365052	1.0782865	0.3640942	0.6402618
0.1213235	0.8346900	0.0504254	1.0929893	0.9675332	0.3826401	0.8919974	0.8909587	0.4471437	0.9522549	0.5184571	0.9586830	0.3283359	0.0724144	1.0960279	0.8183330	0.6992336	0.7763907	0.8659426	0.6034605	0.9769668	0.5855261	0.9352978	0.3977982	0.0224431	1.0684009	0.7422117	0.9333202	0.2859192	0.6401808	0.3252857	0.5031172	0.6451308	0.7020681	0.9776687	0.7413343	1.0197482	0.5060815	0.5988785	0.9154880	0.3204107	0.9420530	0.7968208	0.0128094	0.1725408	0.7706333	0.6203397	0.9473258	0.3590652	0.8874071
0.0379842	1.1765573	0.1849152	0.5983107	1.0001701	0.6811933	0.6095620	0.6468006	0.7937745	0.9402583	0.5028284	1.0937505	0.0402355	0.5483524	0.9825816	0.6004082	1.0360877	0.7186762	1.0852013	0.4329123	0.9497210	0.2469551	1.0932947	0.0092356	0.0042099	1.0392399	1.1090501	0.9619092	0.0018750	0.3980525	0.2928198	0.2909189	0.7170808	1.0004311	1.0473471	0.6989143	0.9816764	0.3417092	0.9710875	0.9218069	0.4133977	0.7084947	0.7601968	0.0392990	0.4654674	0.2864947	0.6453164	0.8637362	0.3592582	0.9147511
0.0757989	0.8344819	0.3982523	0.9345881	0.5082170	0.1202534	1.0775934	0.7150274	0.9465087	0.9725829	0.3744467	0.8869155	1.1239943	0.6834510	0.9047130	0.7150531	0.4285606	0.7116931	0.9622611	0.8046352	0.9311827	0.7253191	0.5806905	0.0109730	0.0702914	0.9974233	0.4870084	1.0021456	0.3925119	0.4560832	0.3352141	0.5191318	0.5134359	1.0451962	0.9681486	0.7656449	0.6437054	0.4644769	0.3142267	0.9646960	0.2936315	0.5429863	0.7878476	0.0698424	0.9256874	0.1241523	0.7292345	1.1168849	0.3425500	0.8852532
0.1111552	0.6360197	0.0979362	0.9955705	0.8865369	0.4878524	0.7570440	0.6837086	0.7811346	1.0167389	0.4465413	0.9714757	0.0312223	0.5033880	1.0431752	0.6230415	0.9635094	0.6940388	1.0898687	0.4579834	0.8182962	0.2817421	0.9798468	0.0551992	0.0362512	0.9943049	0.8689708	1.1517317	0.0023687	0.7251197	0.3115062	0.3311391	0.8180154	0.9505189	1.0313401	0.5990694	0.9790116	0.7259136	0.6363499	0.9500313	0.4216908	0.7799824	0.4999803	0.0458553	0.1919987	0.4977149	0.5664076	0.9178636	0.4798188	0.8222002
0.0767395	0.6909891	0.0978718	0.8551553	0.9777500	0.4567876	0.9753943	0.8532297	0.8652789	1.0222145	0.3906607	0.9962330	0.0363082	0.2958119	0.9580828	0.8093265	0.9352785	0.5920338	1.0358131	0.3863821	0.8333204	0.6930538	0.6179494	0.0375598	0.0343810	0.7909336	0.8818961	0.9089933	0.0012042	0.6186926	0.2041905	0.4020455	0.8611053	0.7631878	1.0002323	0.7652014	1.0574173	0.2863293	0.1582718	1.0417382	0.1795894	0.7446218	0.8501561	0.0070910	0.2504426	0.7164740	0.8169267	0.8813313	0.5608499	0.8582058
0.0345059	1.0247478	0.0367437	0.9089450	0.6940712	0.4986871	0.7337774	0.9136596	1.0126700	1.0329967	0.5212875	1.0513084	0.0894130	0.0681688	0.9530413	0.6336253	0.8966068	0.7914226	0.7508877	0.2527139	0.8794350	0.4682751	0.8723575	0.0605536	0.0068320	1.0854599	0.9267884	1.0106375	0.2412683	0.4795651	0.1494889	0.5471583	0.9707448	1.0092551	0.9664620	0.7288366	0.8151317	0.8170256	0.6263906	0.9896532	0.3278762	0.6502214	1.0799846	0.0682315	0.5068007	0.4658315	0.4688446	0.8589272	0.1281793	1.0590981
0.0915547	0.7379613	0.0669662	1.0988022	0.7649672	0.2262122	1.0572533	0.8379481	0.9923361	0.9537959	0.2771591	1.0359948	0.4245244	0.4445382	0.8680840	0.7432613	0.2917142	0.3491178	1.0792750	0.9707733	0.4556686	0.5681624	1.0125888	0.2579868	0.0549736	0.9915778	0.8781709	0.9801991	0.1533568	0.5300340	0.1000773	0.5685631	0.7796049	0.9090459	0.9979795	0.6679011	0.6187434	0.5966453	0.3669128	0.9623827	0.3595670	0.6436765	0.9042864	0.0755945	0.8276516	0.2263945	0.8798576	1.0185519	0.4691208	0.8571058
0.0370275	1.0980609	0.0952656	0.8949553	0.6161454	0.1750405	0.5798074	0.9426971	0.7840168	0.9363039	0.1581509	0.9620547	0.5986957	0.4117683	1.0459817	0.6533938	0.4348289	0.4635613	0.8101516	0.8835335	0.9545768	0.5002231	1.0167259	0.0874679	0.0417229	1.0319105	0.8727208	0.9751779	0.5550058	0.3970668	0.1565710	0.4817417	0.6728034	0.9256366	1.0192095	0.7594820	0.8968218	0.5633281	0.2837719	1.0425139	0.3697089	0.7591483	0.5679898	0.0175166	0.6798915	0.4286564	0.4427613	1.0207840	0.2229288	0.9533899
0.1354426	0.8726848	0.0297921	1.0032372	0.7018176	0.2409328	0.8508636	0.8617646	0.8706542	1.0604832	0.4138360	0.9790018	0.2680194	0.3856643	0.9633127	0.7669441	0.6047133	0.8034275	0.8908983	0.7278371	0.6333687	0.4399688	0.9610350	0.0506420	0.0127358	0.9858640	0.3682586	0.8369824	0.0998048	0.5794841	0.1140729	0.7751719	0.9454569	1.0794262	0.9933307	0.7266032	0.9841707	0.7180745	0.4837030	1.0007664	0.3643545	0.6597082	0.9164333	0.0746321	0.7169416	0.6880684	0.6302483	0.9180201	0.5279648	0.8978324
0.0344583	1.0076311	0.0980816	0.9146880	0.8398783	0.0024222	0.6659059	0.8687857	0.7683738	1.0472162	1.0148224	0.9574938	0.6093712	0.2926799	0.2570075	0.7006597	0.3861716	0.5933090	1.0209443	1.0766404	0.9201327	0.8048757	0.9134595	0.3753604	1.0431205	1.0486490	0.6968273	0.9930956	0.2463635	0.2629371	0.3409643	0.5277512	0.8605119	0.8937151	1.1179045	0.7637057	0.9902975	0.7610146	0.8214671	0.9762658	0.3078172	0.8409819	0.9721897	0.0014601	1.1350413	0.5031772	0.8215720	0.8871399	0.0777717	1.0342914
