YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0581896	0.9608155	0.0413013	0.8720265	0.6635737	0.4354593	0.7665403	0.8958131	1.0174844	0.9421931	0.5112648	0.9474364	0.0674729	0.0870134	0.9628423	0.7913699	0.9548387	0.6919657	0.7661240	0.3130651	0.9036224	0.4960717	0.9240434	0.0641871	0.0073493	1.0500485	0.9666698	0.9390153	0.2144834	0.4500735	0.1571589	0.6020814	0.9458935	0.9265409	0.9091157	0.7365159	0.8483277	0.8933487	0.5890409	0.9105895	0.2803230	0.6409272	0.9253666	0.0752891	0.5317832	0.4744302	0.4684416	0.9758166	0.1281671	1.0280703
0.1026548	0.7968426	0.0830613	1.0295249	0.7366985	0.1844346	1.0375885	0.7746167	0.9758126	0.9303210	0.2958299	0.9877139	0.4201913	0.3205337	0.9702817	0.7126165	0.3510198	0.3841439	1.0738094	0.9513886	0.5017307	0.5589375	0.9596254	0.2516583	0.0353704	0.9207118	0.8122629	0.9581659	0.1360185	0.5732958	0.0916998	0.5723064	0.8002266	0.9384909	1.0552971	0.6676019	0.6055428	0.5782125	0.3729701	0.9779244	0.3872400	0.6343229	0.8438265	0.0721657	0.7738066	0.2003419	0.8239982	0.9440299	0.3824776	0.8333029
0.0441677	1.0624351	0.0663050	0.9376300	0.6609065	0.1485814	0.5740697	0.8957337	0.7445900	0.8108772	0.1441832	1.0116660	0.6546469	0.3862710	1.0893579	0.6599340	0.4009068	0.4425823	0.8860813	0.8541471	0.9477261	0.5625205	1.0072468	0.0815349	0.0372329	1.0001331	1.0086269	0.9469029	0.5529293	0.4289703	0.1456911	0.5096085	0.6943623	0.9284626	1.0634882	0.8148043	0.8944045	0.6805428	0.3790786	1.0518990	0.3672031	0.7505032	0.5418993	0.0186247	0.6700460	0.4011446	0.4106644	1.0130442	0.2092994	0.9505412
0.1366864	0.8773397	0.0439413	1.0161699	0.8454757	0.2890665	0.8010429	0.9273425	0.9382659	1.1549314	0.4349604	0.9805915	0.2726789	0.4047094	0.9440911	0.7884677	0.5547539	0.7667055	0.9058640	0.8467821	0.6905454	0.4859218	0.9177466	0.0591354	0.0146225	0.9859844	0.3991294	0.9644146	0.1107109	0.5687731	0.1119347	0.7496172	0.9755714	1.0621686	1.0128752	0.7270633	1.0081020	0.6729727	0.4955598	1.0907797	0.3798301	0.7078191	0.9231210	0.0776252	0.7475471	0.6647383	0.5857757	0.8622722	0.5089692	0.9234118
0.0399300	1.0272956	0.0853524	0.8684199	0.8480375	0.0013093	0.7118920	0.8643227	0.8514991	1.0536365	0.9739650	0.9608640	0.5782367	0.2747239	0.2775155	0.6591837	0.3813397	0.6326868	0.9778355	1.0283097	0.9316932	0.7504247	0.9420620	0.3539895	1.0328581	1.0614302	0.6907576	1.0876950	0.3131390	0.2299838	0.2916569	0.4616883	0.8188407	0.9691314	1.1268342	0.7744002	0.9566292	0.6890002	0.8601928	0.9876119	0.2721864	0.8794763	0.9440745	0.0065191	1.0752052	0.5233226	0.8334082	0.9365452	0.0677219	1.0229832
0.0874776	1.0200078	0.2411645	1.0065291	0.8519172	0.0198544	0.6143776	0.8052821	0.9371566	1.0412316	0.4915494	1.0529515	1.0334392	0.3244329	0.8243257	0.6282771	0.0375292	0.3822395	0.9546896	0.9656098	0.9450020	0.8352636	1.0366535	0.3115954	0.0450716	0.9079731	0.9412888	0.9525854	0.0008589	0.4512907	0.0656642	0.3928937	0.6444771	0.9930566	0.9659971	0.6477010	0.9511172	0.5474722	0.5783527	0.9583651	0.2955493	0.7903992	0.7878992	0.0021706	0.9713190	0.5782538	0.6778545	0.8036411	0.2824471	0.5599047
0.1053854	0.8320015	0.4092770	0.9263694	0.9610931	0.4175453	0.7348970	0.7041976	0.7934104	1.1371514	0.5229902	1.0207025	0.0234001	0.2490767	1.0616877	0.7625066	0.7690955	0.5795599	0.5421294	0.2389728	0.9179652	0.3082195	0.8147271	0.2185696	0.0404078	1.0405031	0.4749796	0.9738829	0.4335034	0.3426697	0.1453147	0.7162328	0.5195968	0.7433791	0.9926187	0.6361659	0.8041229	0.7651547	0.7611441	0.9105719	0.2970330	0.7874109	0.7684386	0.0482085	0.5262609	0.2901085	0.9770141	0.8647035	0.3882417	0.9239179
0.0589878	1.0789328	0.2838510	0.8196868	1.0401793	0.0084063	1.0035853	0.7812382	0.9775323	1.0365628	0.6532661	1.0308646	0.9719449	0.2197275	0.2901229	0.7868628	0.1310744	0.6258378	1.0174085	0.7591159	0.9471166	0.5068941	0.9312794	0.0186777	0.4522469	0.9430535	0.9204709	0.9799910	0.1417232	0.2774709	0.0589194	0.4556012	0.5515552	0.7999033	0.9489446	0.7243334	0.8291833	0.7476220	0.7302615	0.9868633	0.3940191	0.8770470	0.6411280	0.0056018	1.0739808	0.2662637	0.8681654	0.8534032	0.2410869	0.9227085
0.2074314	0.3252579	0.2757757	0.8462726	1.0279202	0.5450032	0.8413207	0.8127321	0.7872861	1.0181242	0.4294847	1.0044054	0.0044518	0.1891008	0.8979808	0.6646356	0.8879884	0.7232388	0.7714119	0.3342099	0.8275519	0.2985803	1.1066989	0.1335369	0.0069134	0.9665668	0.7551373	0.9880454	0.0109748	0.8208518	0.0720760	0.6393548	0.7516228	0.8594192	1.0600944	0.7083349	0.8145668	0.6392340	0.4172683	0.9674621	0.3489933	0.7203332	0.6699802	0.0076073	0.3142251	0.4276499	0.7135047	1.0254132	0.5584253	0.7642688
0.2192039	0.3332697	0.2339959	0.9817073	0.8950311	0.8401455	0.6236677	0.8661760	0.5989243	0.7904935	0.0905693	1.0559395	0.0233353	0.3042909	0.9607366	0.6120399	0.8873695	0.8193861	0.7424747	0.4150298	0.9264778	0.2918410	0.9885011	0.1906096	0.0298954	0.8150703	0.7163026	0.8357745	0.2052623	1.0026900	0.3730248	0.4713473	0.5021921	0.6767547	1.0040188	0.7028092	0.9627703	0.6066116	0.6387307	0.9336900	0.3314218	0.7167808	0.8823061	0.0927480	0.4091652	0.4486308	0.9378718	0.9550236	0.5829820	0.8314315
0.0827421	0.9883875	0.1426563	1.0006877	0.9348880	0.5569460	0.8075549	1.0311127	0.7839266	1.0418726	0.4942560	1.0366666	0.0736089	0.1721924	0.9155544	0.7883697	0.7926097	0.6410258	0.7511543	0.2159939	0.9532855	0.0523898	1.1084886	0.2385273	0.0389344	1.0055318	0.6878799	0.9920427	0.4090724	0.4063088	0.0596046	0.4693601	0.5153466	0.7408042	1.0404664	0.8560855	1.0279596	1.0122313	0.5947695	1.0046441	0.2173985	0.7560072	0.9157008	0.0699402	0.4027780	0.5898912	0.5879451	0.8301045	0.5926927	0.7685463
0.1423332	0.7543077	0.0856371	1.0159680	1.0838849	0.4014806	0.8267177	0.7447470	0.6587590	0.4914237	0.4360679	0.9982499	0.1274092	0.1322159	0.8378913	0.7260745	0.8126470	0.8107092	0.8980716	0.1249376	0.8175254	0.2594702	0.9705677	0.0645715	0.0205056	0.6560896	0.9261002	0.9335158	0.0010429	0.4048048	0.0597663	0.5540104	0.5853331	0.9559629	0.9916436	0.7155068	0.8711343	0.4268204	0.6442775	1.0446169	0.3948763	0.8334836	0.8364313	0.0076026	0.6025034	0.8623055	0.7819322	0.8199482	0.3790491	0.5932486
0.0403803	1.0171754	0.0880812	0.9113503	0.8357100	0.0056280	0.8597726	0.7661088	1.0155725	1.1004315	0.9403376	1.0459949	0.7620177	0.3414133	0.0401645	0.8052566	0.0003390	0.5808982	0.4850830	0.8867497	0.9721728	0.7580062	0.7680838	0.0087813	0.7191705	0.9951846	0.6178775	0.8843489	0.0014951	0.4443398	0.1053974	0.4742205	0.5244066	0.5307157	1.0970564	0.8545783	0.9719774	0.6163324	0.5471051	1.0004767	0.3301038	0.8049833	0.6750044	0.0591617	1.0635415	0.2059363	0.9033581	0.8266254	0.2153639	0.9040514
