YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1108435	1.0199772	0.0953645	1.0285633	1.0032224	0.1273925	1.0369139	0.7475697	0.9828612	1.0012570	0.4336665	0.9644506	1.0549142	0.3868016	0.9569831	0.7996244	0.2390287	0.4351626	1.0251859	1.0120910	0.9892321	0.6211119	1.0417187	0.0648937	0.0804462	1.1013173	0.9812887	1.0719086	0.0319075	0.3808218	0.1022973	0.3793400	0.6880574	0.8186804	1.0099255	0.7216266	0.9294272	0.6780640	0.4734742	1.0998515	0.0000000	0.7767765	0.8760924	0.0779878	0.8543904	0.6065568	0.7266796	0.8793752	0.3632316	0.9458143
0.0887519	1.0157275	0.1463779	0.9537298	0.9869506	0.0347146	0.9842007	0.7091293	0.9786722	1.0399152	0.5255001	0.9843215	0.9533302	0.4348355	0.8698756	0.6678358	0.0621028	0.4304467	1.0298573	0.9546162	0.7977240	0.6378187	0.9801394	0.0407748	0.0976988	0.9184754	1.0701863	0.9695305	0.0275490	0.4208367	0.0988675	0.3859800	0.7995724	0.8525935	1.0450641	0.6180476	0.8041842	0.5512087	0.5979564	1.0306746	0.4399781	0.0000000	0.7378175	0.0552835	0.9536559	0.6451432	0.7888017	0.9301231	0.2759052	0.9297359
0.1082618	1.0307626	0.1654160	0.9520044	0.9966625	0.1076657	0.9168801	0.8035663	0.9094878	0.9146029	0.4699801	1.0321226	0.8327505	0.3617278	0.9727839	0.8477685	0.3445803	0.5379143	0.9567618	0.7624581	0.8803115	0.5236272	0.9635598	0.0534305	0.0428308	1.0498928	0.9832973	0.9845312	0.0251002	0.3995112	0.0867013	0.3988939	0.7659929	1.0162703	0.9886470	0.6981933	1.0603067	0.5773159	0.5737211	1.1397573	0.4096968	0.8639730	0.0000000	0.0540048	0.6341742	0.6883800	0.9253084	0.8885526	0.3482827	0.9043065
0.0614381	1.0563160	0.1850120	1.0580881	1.0287062	0.0222099	1.0670842	0.6662949	0.8999063	0.9655631	1.0555527	1.0283319	1.1921552	0.4115908	0.0837112	0.7930686	0.0186828	0.5252875	0.9312263	0.9254118	0.8267482	0.6010154	1.0491703	0.0211766	0.8840438	1.0169199	0.9169278	0.9832381	0.0439078	0.4082430	0.0904321	0.3490772	0.6980679	0.5364707	1.0835173	0.5692717	0.9655232	0.5196046	0.5714952	1.0459761	0.3920290	0.8368829	0.7980683	0.0000000	1.0145529	0.6831222	0.7414879	0.9357892	0.2363586	0.8390560
0.0815876	1.1735027	0.1618542	1.0840022	1.1215580	0.0579235	0.9351193	0.6351299	1.0747923	1.0658740	0.5709916	1.0644588	1.0036975	0.3626265	0.7413450	0.6935977	0.0823284	0.4284102	0.9700531	1.0292209	0.9774260	0.5902621	0.9486955	0.0396254	0.1151647	1.0560362	0.8752718	0.9088864	0.0366270	0.4554989	0.1031503	0.3350479	0.6920573	0.7908769	0.9947980	0.6039144	0.9101639	0.6275478	0.5057013	1.0203076	0.3990278	0.7695191	0.7621599	0.0532898	0.0000000	0.5922981	0.7376014	0.9292949	0.2380280	0.8453296
0.0534430	1.0016832	0.1900463	0.9492176	0.9950052	0.0614402	0.9377738	0.7186640	1.1079463	0.8666745	0.5861195	0.9844019	1.0334344	0.4459436	0.6790595	0.8986821	0.0974295	0.4847050	1.0108823	1.0784636	0.8271042	0.7146313	1.0245036	0.0415709	0.1077549	0.9842550	0.8349764	1.0535679	0.0191961	0.3193140	0.1001898	0.3046459	0.8126243	1.0152784	0.9978618	0.6863182	0.9153303	0.6215903	0.5609942	1.1336069	0.3402823	0.8404696	0.8460168	0.0418200	0.9282057	0.0000000	0.7151316	0.8791533	0.3016444	0.9083110
0.0792162	1.1780157	0.1592923	0.9499207	1.1112188	0.0512822	1.0301620	0.6614900	0.9316649	1.0873029	0.5384164	1.0161525	1.0411018	0.3946385	0.8846528	0.6169028	0.1652022	0.4762665	0.9173249	0.8935409	0.9721279	0.5829130	0.9604469	0.0505811	0.0744353	0.9187818	0.9989369	0.8748542	0.0199482	0.4351072	0.0572767	0.3430933	0.7010262	0.9178465	1.0185405	0.5826803	0.9935151	0.7016934	0.5059884	0.8719261	0.4872867	0.8284905	0.8037272	0.0694596	0.9109018	0.5875477	0.0000000	0.8933506	0.2959619	0.8660943
0.1203959	0.9599352	0.1586005	0.9429454	0.9151372	0.0458523	1.0166813	0.7048582	1.0114200	1.1150960	1.0106704	1.0919723	0.9632536	0.3535478	0.4329456	0.8156468	0.0531162	0.5054501	0.9529268	1.0166721	0.9219344	0.5488809	1.0287625	0.0492410	0.3365570	1.0462891	0.8098735	1.0558877	0.0396990	0.3317615	0.0622097	0.4767337	0.7321570	0.6507358	0.9944747	0.7579772	0.9679782	0.5836043	0.5613975	1.0045612	0.3589713	0.7806620	0.8536392	0.0650354	0.9469739	0.5777809	0.7853395	0.0000000	0.3052242	0.9455264
0.0684208	1.0994233	0.1034006	1.0296565	0.9843868	0.0336479	0.9330618	0.7133749	0.9545367	0.9878560	0.9126371	0.9603900	1.0436664	0.4680378	0.4459988	0.7982141	0.0646894	0.5288655	0.9270931	0.9446182	0.8868168	0.6414146	0.9850145	0.0317281	0.2512296	1.0706442	0.9600098	0.9108398	0.0309609	0.4405375	0.0911841	0.2899687	0.7702977	0.8911499	1.0980613	0.6968099	0.9922371	0.6060014	0.5847258	0.9188932	0.3799002	0.7989815	0.7674180	0.0578122	1.0321169	0.7125724	0.8183394	0.9109226	0.0000000	0.8811953
0.0649951	1.1644145	0.1320892	1.0376990	1.0526725	0.0344181	0.9987199	0.6621285	0.9552070	0.9518784	0.6700492	0.9097925	0.9858671	0.4462050	0.8766644	0.7618385	0.0991370	0.4336453	1.1276090	1.0205037	0.9922074	0.5816825	0.9899310	0.0406489	0.1328100	1.0605236	0.9360289	1.0835794	0.0292648	0.4261186	0.0872529	0.3363811	0.7186926	0.8702312	0.8712616	0.5949105	0.8143974	0.5653271	0.5803744	0.9949158	0.3777274	0.7868478	0.7790827	0.0653375	0.8078612	0.5599498	0.7740759	0.9430130	0.2986192	0.0000000
