YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.1024573	0.8023698	0.0955775	0.6600275	0.5963171	0.0438096	0.7052618	0.5858007	0.6534174	0.6693259	0.3853929	0.7939066	0.7394641	0.2939782	0.4304348	0.5493793	0.0991089	0.2555868	0.6776238	0.8559501	0.6054127	0.3580679	0.6940235	0.0640483	0.0738522	0.8317017	0.8201198	0.6643986	0.0179274	0.3283697	0.0468173	0.2809835	0.5284009	0.5318785	0.8073705	0.5036677	0.0000000	0.4662587	0.3440884	0.5930152	0.2943550	0.5488793	0.6707970	0.0315802	0.7076829	0.3497300	0.5607571	0.5831627	0.1785383	0.6150918
0.0569761	0.6871052	0.0665154	0.6783430	0.8061915	0.0320845	0.8025257	0.4602242	0.6760229	0.7367748	0.5030018	0.8525590	0.7538385	0.2513389	0.2751169	0.5573391	0.0526773	0.3825571	0.7478514	0.6216866	0.6631196	0.5165026	0.6195498	0.0268342	0.2180543	0.6669830	0.5742008	0.7037780	0.0147600	0.3081715	0.0565273	0.2042793	0.4705783	0.6773742	0.7225067	0.5271763	0.6720446	0.0000000	0.3514147	0.7323497	0.3889202	0.4697766	0.5723797	0.0435021	0.6735039	0.4605396	0.5960813	0.6830378	0.2434247	0.6249111
0.0447213	0.6417387	0.0780015	0.6991024	0.7701170	0.0591241	0.7169936	0.4817849	0.6184157	0.7343506	0.6361373	0.7206688	0.7205864	0.3233291	0.2795039	0.5012776	0.0161454	0.3996536	0.8007479	0.8422398	0.7217171	0.3478305	0.6441841	0.0365448	0.1620961	0.5331314	0.6797789	0.6693467	0.0270603	0.3339769	0.0786681	0.2920856	0.5142780	0.5884975	0.7998031	0.5067030	0.8485392	0.3451888	0.0000000	0.6241819	0.2688869	0.6103848	0.5655203	0.0318447	0.7338954	0.4247055	0.5942723	0.6975576	0.1826196	0.6004218
0.0451337	0.8562279	0.1458030	0.7904001	0.7862926	0.0358777	0.7660262	0.4929927	0.6421741	0.7169892	0.5575419	0.7175759	0.6901021	0.2323458	0.3255090	0.7152175	0.0465367	0.3174630	0.6424224	0.8149895	0.5922060	0.4244744	0.7768792	0.0413636	0.1618410	0.7402057	0.7275241	0.7149826	0.0057836	0.2546482	0.0277408	0.2994180	0.5362521	0.5563655	0.7627362	0.4485672	0.7336480	0.3741429	0.3274661	0.0000000	0.2303827	0.5669921	0.5701616	0.0701649	0.7134126	0.4651693	0.5362521	0.6955986	0.1703087	0.7213248
0.0891147	0.7576454	0.0582180	0.7285360	0.7313698	0.1074263	0.6711434	0.4899003	0.6384180	0.7299845	0.3070149	0.6110976	0.8325225	0.2999222	0.7643481	0.4667405	0.2270677	0.3428796	0.8694428	0.8012369	0.6733793	0.4712080	0.6530801	0.0509923	0.0545065	0.8297905	0.6223999	0.8200373	0.0156795	0.2887843	0.0543086	0.2853883	0.4668953	0.6691383	0.6643704	0.4459710	0.7035251	0.5867816	0.2997711	0.7607843	0.0000000	0.5891580	0.6309637	0.0978872	0.6797004	0.3846401	0.4516959	0.6362333	0.2999651	0.6682223
0.0689381	0.6313095	0.1194292	0.7173306	0.7629905	0.0357357	0.7201605	0.5466534	0.7164000	0.6677667	0.3304709	0.6662921	0.6364218	0.2755915	0.5558026	0.4659398	0.0428645	0.3169570	0.7430359	0.6932834	0.5810127	0.4124612	0.6575524	0.0363931	0.0812491	0.5991756	0.8022546	0.6857630	0.0225350	0.2269924	0.0712953	0.2694735	0.5750369	0.6495596	0.7968493	0.4580375	0.5300502	0.3358214	0.3921167	0.7487716	0.3427948	0.0000000	0.5919097	0.0408297	0.7567257	0.4175006	0.5465833	0.5456773	0.2350729	0.7365675
0.0545885	0.6992506	0.0975867	0.6267504	0.7851159	0.0876729	0.6316378	0.6508315	0.6807160	0.7379196	0.3217811	0.6714448	0.6750388	0.2474282	0.6623177	0.6323017	0.2680064	0.3695383	0.6861503	0.5836632	0.6319523	0.3054703	0.7193908	0.0277324	0.0292015	0.8372797	0.6813238	0.6364912	0.0304613	0.3173873	0.0527992	0.3051143	0.6224093	0.7423530	0.8227785	0.4556176	0.7750251	0.4172710	0.4048809	0.9189386	0.3183340	0.5624278	0.0000000	0.0350247	0.4823688	0.4978806	0.7238511	0.7277571	0.2868564	0.6448743
0.0600836	0.9071814	0.1644013	0.7976606	0.8866263	0.0148034	0.6254923	0.5160943	0.7051393	0.7463641	0.7145079	0.7606880	0.9387542	0.3165443	0.0557604	0.5491852	0.0177237	0.3583739	0.6530953	0.6943949	0.6839749	0.3755064	0.6995055	0.0194924	0.6401566	0.6776047	0.6247530	0.6936205	0.0582730	0.3273539	0.0749454	0.2199019	0.4663179	0.4411828	0.8555334	0.3537435	0.6205831	0.3657845	0.3949773	0.6653903	0.3055331	0.6030881	0.6283849	0.0000000	0.6367360	0.4495449	0.4746633	0.6311516	0.1670714	0.6085267
0.0343536	0.8583941	0.1095234	0.7558902	0.7289461	0.0355755	0.6006676	0.4467442	0.7964914	0.8517849	0.4544436	0.7863981	0.6888267	0.2665085	0.4587086	0.5720171	0.0562065	0.2856287	0.5935586	0.7141862	0.6381247	0.4479606	0.7377183	0.0502601	0.0708301	0.7950820	0.5686265	0.6710454	0.0196489	0.3893442	0.1020346	0.2372480	0.4575056	0.5445094	0.8681741	0.4016747	0.6583089	0.5921156	0.3825949	0.5940812	0.3210797	0.5385038	0.6376030	0.0410417	0.0000000	0.3390593	0.5252782	0.5546495	0.1326542	0.5587612
0.0488308	0.7795820	0.1538852	0.7403817	0.7473451	0.0339380	0.6481000	0.5488081	0.7018825	0.5749651	0.4137156	0.7573117	0.6343287	0.3395032	0.4146331	0.5702053	0.1068986	0.4043028	0.6899634	0.7122759	0.5572122	0.4971756	0.7195088	0.0198743	0.1093442	0.6403358	0.6307542	0.7413147	0.0229970	0.1837360	0.1376645	0.2391338	0.6042682	0.7090073	0.7497106	0.5202613	0.6540018	0.3804930	0.4756699	0.9104702	0.2375407	0.6281563	0.5400287	0.0268339	0.5890917	0.0000000	0.4974863	0.5803301	0.2514917	0.6434269
0.0418383	0.7620895	0.1271536	0.6631800	0.7471379	0.0414151	0.6884191	0.4765124	0.6615746	0.8768005	0.3360307	0.8616815	0.7506019	0.2576710	0.6199056	0.4232965	0.1089516	0.3701597	0.6304059	0.6477843	0.6903896	0.4041590	0.5961770	0.0726895	0.0317161	0.7603343	0.6491064	0.5856011	0.0145368	0.3138112	0.0317519	0.3002788	0.5301282	0.6166908	0.6559782	0.3610860	0.6906961	0.5166143	0.3145053	0.5829967	0.3505363	0.6213588	0.4948117	0.0600069	0.7240928	0.3476812	0.0000000	0.6004488	0.2131315	0.6434982
0.0994563	0.7716875	0.0867837	0.6952440	0.6750935	0.0293797	0.6881795	0.5192952	0.7353189	0.7914774	0.8028944	0.7663013	0.6974392	0.2181701	0.3973476	0.5693289	0.0275392	0.3486981	0.7311403	0.7899174	0.7219859	0.3343310	0.6919655	0.0353717	0.2383257	0.7751701	0.6028341	0.6895064	0.0264802	0.2042189	0.0481057	0.3989062	0.5185297	0.4463427	0.6950052	0.5903127	0.6563746	0.4477526	0.3559633	0.6859707	0.3003652	0.6273357	0.5176278	0.0468101	0.5952444	0.3271912	0.5494048	0.0000000	0.2414015	0.6396712
0.0612799	0.7330826	0.0784874	0.7313619	0.7040459	0.0212948	0.7443335	0.4590202	0.7357674	0.8037055	0.6442283	0.7185364	0.7474034	0.2711029	0.2288545	0.5718775	0.0810883	0.3116775	0.5808820	0.7141834	0.6749337	0.4557546	0.7446737	0.0411759	0.1968650	0.6991174	0.7350257	0.8094344	0.0163221	0.4032702	0.0677857	0.1880093	0.5303112	0.5715601	0.7816264	0.5131260	0.6746361	0.4355560	0.4619340	0.6238749	0.2406734	0.5339434	0.5051937	0.0364751	0.8162867	0.4378391	0.5207569	0.5423821	0.0000000	0.5337203
0.0721835	0.8292130	0.0626460	0.7778755	0.7438847	0.0295967	0.6170684	0.3914743	0.6130599	0.7393170	0.4564574	0.6275138	0.7569145	0.2934768	0.5048536	0.5552993	0.0606341	0.3051351	0.7963605	0.6022379	0.7349934	0.3473812	0.6977466	0.0317396	0.0595425	0.7364466	0.6181779	0.8695459	0.0191363	0.3228241	0.0423260	0.2810254	0.5156624	0.5589450	0.5899889	0.4527487	0.5342818	0.4506334	0.4054823	0.8379621	0.3062629	0.5980679	0.5238985	0.0400557	0.5415174	0.3915539	0.6538562	0.7004089	0.1889832	0.0000000
